ds,Open,High,Low,Close,y,Volume
26-05-2016,588.049988,594.450012,583.125,591.625,569.664978,6852780
27-05-2016,591.625,595,588.349976,593.400024,571.374146,2887592
30-05-2016,593.5,597.5,589.049988,589.875,567.979919,1907266
31-05-2016,592.950012,592.950012,588.700012,590.950012,569.015076,2757820
01-06-2016,591.474976,591.474976,585.5,587.575012,565.76532,2837816
02-06-2016,587.349976,590.299988,585.5,587.474976,565.669006,3955308
03-06-2016,590.049988,592.5,584.525024,585.875,564.128418,2262210
06-06-2016,588,591.200012,585.025024,585.549988,563.815491,2773654
07-06-2016,588.474976,590,583.825012,586.849976,565.0672,2814252
08-06-2016,587.900024,589,580.5,581.299988,559.723206,2371406
09-06-2016,581.25,582.099976,576.25,579.700012,558.182617,2324092
10-06-2016,579.200012,586.349976,578.099976,580.674988,559.12146,3161156
13-06-2016,577.375,582.474976,575.525024,576.450012,555.053284,1661618
14-06-2016,577.5,578.5,572.125,575.924988,554.547729,1914384
15-06-2016,577.5,585.450012,576.599976,584.775024,563.069214,1522912
16-06-2016,583.275024,584.424988,577.674988,581.075012,559.506592,2363884
17-06-2016,583.5,589,582.775024,585,563.285828,1880826
20-06-2016,579.5,589.625,579.400024,586.025024,564.272888,1371382
21-06-2016,587.5,587.724976,580.599976,583.325012,561.673035,1335484
22-06-2016,583,587.5,583,585.75,564.008057,1901920
23-06-2016,584.900024,595.924988,583.75,595.049988,572.96283,1963366
24-06-2016,579.924988,585.950012,573.5,580.950012,559.386292,5586982
27-06-2016,581,584.5,576.525024,579.974976,558.447327,2081894
28-06-2016,580.625,586.549988,575,583.474976,561.817444,2017490
29-06-2016,582.5,584.75,579.849976,584.150024,571.777039,2710334
30-06-2016,585.5,590,581.075012,588.224976,575.765686,8139446
01-07-2016,590,592.5,585.900024,587.25,574.81134,2152438
04-07-2016,589.099976,589.75,585.700012,586.400024,573.97937,3624926
05-07-2016,586.400024,587.150024,581,582.799988,570.455627,1068164
07-07-2016,583.950012,594.375,580.450012,592.825012,580.268188,2416308
08-07-2016,592.549988,592.799988,585.625,587.424988,574.982605,1559434
11-07-2016,593,600.950012,590.525024,599.875,587.168884,2551266
12-07-2016,604.950012,604.950012,597.775024,601.075012,588.343506,3523016
13-07-2016,599.900024,600.974976,596.650024,598.875,586.190063,3343536
14-07-2016,600.5,601.075012,596.099976,600.174988,587.462524,1729834
15-07-2016,601.900024,613,597.549988,611.849976,598.890198,2887108
18-07-2016,612.5,619.25,611.325012,613.724976,600.725525,2219242
19-07-2016,614.5,615.375,606.924988,609.174988,596.271912,1293002
20-07-2016,611.5,619.25,610.875,616.099976,603.050293,2345166
21-07-2016,615.349976,619.950012,611.25,614.299988,601.288391,4556452
22-07-2016,616.674988,617.325012,610.75,615.400024,602.365051,2810136
25-07-2016,616.5,624.724976,613.5,623.474976,610.268982,4936442
26-07-2016,621.200012,622.825012,617.575012,619.400024,606.280396,2832996
27-07-2016,620.5,623.775024,615,618.474976,605.374939,5367368
28-07-2016,619,625.625,617.775024,624.224976,611.003174,5323264
29-07-2016,624,625,617.5,623.099976,609.901978,1697838
01-08-2016,624.5,629.474976,613.825012,621.150024,607.993286,2780432
02-08-2016,623.5,628.224976,620.200012,621.650024,608.482727,2664698
03-08-2016,620.549988,624.974976,615.5,620.224976,607.08783,2366938
04-08-2016,623.299988,623.349976,616.799988,620.5,607.357056,2331440
05-08-2016,623.700012,627.825012,620.875,624.625,611.394714,2892456
08-08-2016,626.450012,627.5,622.275024,624.799988,611.565918,2364388
09-08-2016,626.450012,626.450012,618.849976,623.599976,610.391418,2105428
10-08-2016,622.5,625.474976,609.875,613.450012,600.456421,1809860
11-08-2016,613.400024,617.5,611,614.125,601.117065,1428036
12-08-2016,615.525024,617.5,609.700012,614.349976,601.33728,2320748
16-08-2016,616.5,619.224976,606.900024,613.650024,600.652161,1734284
17-08-2016,616.700012,618.75,613,617.450012,604.371643,2755518
18-08-2016,619,627.450012,617.275024,626.25,612.985291,3055828
19-08-2016,625,625,620.724976,623.549988,610.342468,2055318
22-08-2016,622.525024,627.224976,620.5,625.150024,611.908569,2750646
23-08-2016,625.5,627,623.025024,625.724976,612.471375,2657262
24-08-2016,626.025024,632.099976,623.525024,630.900024,617.536804,2785468
25-08-2016,632,633.400024,627.150024,629.275024,615.946228,4364944
26-08-2016,630,630.950012,626.950012,628.549988,615.236511,1260568
29-08-2016,627.75,627.75,618.099976,619.049988,605.937744,1472092
30-08-2016,622.549988,635.25,621.974976,634.325012,620.889221,4933804
31-08-2016,634.5,647.5,632.75,645.599976,631.925415,5580682
01-09-2016,644,645,637.700012,641.849976,628.254822,2612338
02-09-2016,642.75,644.5,640.575012,642.549988,628.940002,1977594
06-09-2016,645.025024,651.950012,645.025024,650.200012,636.427979,2754442
07-09-2016,650.5,652.5,641.549988,643.375,629.747559,2008222
08-09-2016,645,647.625,641.799988,644.700012,631.044495,1452690
09-09-2016,645,647.25,639.150024,645.200012,631.533936,2006884
12-09-2016,637.349976,642.200012,635.75,639.950012,626.39502,1992864
14-09-2016,637.5,638.5,632.700012,634.724976,621.280701,1924754
15-09-2016,636,641.950012,634.924988,639.799988,626.248291,1750906
16-09-2016,641.900024,652.25,641.900024,648.924988,635.179993,3262908
19-09-2016,648.5,651.25,644,645.075012,631.411499,2947416
20-09-2016,646.325012,647.5,642.025024,644.224976,630.57959,1889124
21-09-2016,646,649,643.950012,646.5,632.806335,2128200
22-09-2016,652.5,658.474976,650.275024,653.450012,639.609131,3277900
23-09-2016,653.025024,659.224976,650.75,656.349976,642.447693,2438404
26-09-2016,653.049988,654.450012,646.849976,648.075012,634.347961,2788386
27-09-2016,649.5,653.075012,647.424988,649.025024,635.277832,2028406
28-09-2016,649.950012,650,644.5,647.625,633.907532,2494826
29-09-2016,648.974976,653,633.974976,638.75,625.22052,8225006
30-09-2016,638.549988,640.5,633.700012,636.424988,622.944763,2069214
03-10-2016,640.5,644.950012,638.200012,643.599976,629.967773,1950274
04-10-2016,644.299988,647.5,641.150024,644.775024,631.117859,1387756
05-10-2016,649,650.025024,638.200012,643.049988,629.429443,1823510
06-10-2016,643.549988,647.799988,639.525024,640.974976,627.398315,1447856
07-10-2016,642,643.875,638.125,640.299988,626.737671,1668732
10-10-2016,642.5,643.950012,639.375,642.174988,628.572998,2359656
13-10-2016,639.5,639.5,628.224976,631.375,618.001709,2259678
14-10-2016,632.875,634,627,630.900024,617.536804,2033558
17-10-2016,632.75,633.200012,616.375,618.849976,605.741943,2567680
18-10-2016,621.599976,630,619.5,628.924988,615.603577,1305484
19-10-2016,630.549988,631.5,624,629.174988,615.848267,1522452
20-10-2016,630.125,633.724976,625.5,627.75,614.453491,1600178
21-10-2016,628,636.474976,625,635.349976,621.892456,1978204
24-10-2016,635.875,638.424988,630.525024,631.775024,618.393311,1627832
25-10-2016,634,634,622.025024,625.150024,611.908569,2750898
26-10-2016,621.674988,632.5,617.525024,619.650024,606.525085,2683270
27-10-2016,619.5,628.5,612.075012,626.049988,612.789429,5811930
28-10-2016,627.25,630.950012,620.049988,629.525024,616.190918,2660268
01-11-2016,628,631.924988,623.525024,629.900024,616.557983,1701208
02-11-2016,625.549988,627.849976,620.75,623.075012,609.877563,3237216
03-11-2016,622.5,630,615.875,627.474976,614.184326,3157906
04-11-2016,626.400024,626.400024,620.875,621.849976,608.678406,2867460
07-11-2016,626,627.424988,620,624.724976,611.492554,2835696
08-11-2016,625.549988,629,620.049988,627.150024,613.866211,2674082
09-11-2016,600,628.700012,597.674988,625.625,612.373535,6822734
10-11-2016,631.875,641.5,627.049988,639.275024,625.734375,5350368
11-11-2016,637,641,632.799988,637.900024,624.388489,3569660
15-11-2016,638.75,644.5,625.325012,627.375,614.086426,6256262
16-11-2016,634,634,620.025024,622.174988,608.996582,4323872
17-11-2016,619.150024,624.450012,612.575012,615.099976,602.07135,2407812
18-11-2016,618,618,604.599976,605.700012,592.870544,3439950
21-11-2016,609.75,609.75,594.174988,599.349976,586.654968,2776260
22-11-2016,603.400024,603.400024,594.674988,599.025024,586.336975,5008892
23-11-2016,601.5,601.5,590.549988,592.375,579.827759,1766346
24-11-2016,592,593.150024,580.450012,582.75,570.406677,7642998
25-11-2016,584.5,596.599976,579,594.650024,582.054565,2984980
28-11-2016,590.125,599.450012,589.049988,592.224976,579.680969,2065090
29-11-2016,592.349976,596.474976,588.25,589.375,576.891296,1966322
30-11-2016,592.5,601,590.549988,599.799988,587.095459,3221420
01-12-2016,601.150024,603.950012,596.5,598.625,585.945374,2238492
02-12-2016,594.5,600.974976,588.349976,594.549988,581.956726,2031336
05-12-2016,593.799988,599.474976,588.25,598.174988,585.504883,2275968
06-12-2016,597.5,601.424988,595.099976,597.224976,584.575012,1351482
07-12-2016,600.924988,602.950012,583.5,590.799988,578.286133,2814096
08-12-2016,593.5,602.775024,593.5,599.75,587.04657,2154848
09-12-2016,599.549988,601.150024,594,599.150024,586.45929,2193976
12-12-2016,596,596.075012,590.549988,592.224976,579.680969,1712636
13-12-2016,590.125,595.174988,589.275024,593.125,580.56189,1263434
14-12-2016,593.5,594,586.700012,587.849976,575.398682,2157072
15-12-2016,582.099976,597.25,581.799988,588.299988,575.839111,2470744
16-12-2016,588.299988,592.5,585.775024,591.150024,578.628723,1627914
19-12-2016,588.400024,589.75,585.25,588.375,575.912537,1580218
20-12-2016,588,592.5,585.849976,590.950012,578.432983,2094996
21-12-2016,592,592.5,587.5,590,577.503113,1329438
22-12-2016,588.200012,589.75,584.200012,586.549988,574.126099,1402858
23-12-2016,585.5,594.625,584.650024,593.125,580.56189,2376258
26-12-2016,589.275024,593.049988,585.049988,587.5,575.05603,2091932
27-12-2016,589.650024,593.450012,586.950012,592.599976,580.047974,2449648
28-12-2016,594.950012,597.474976,590.5,593.375,580.806641,3253920
29-12-2016,592.5,603.974976,590.724976,602.599976,589.836121,4050408
30-12-2016,600,606,599.974976,603.099976,590.325562,2033270
02-01-2017,604.724976,605.049988,596.025024,598.549988,585.872009,1854328
03-01-2017,600.400024,600.974976,592.875,594.950012,582.348206,1923750
04-01-2017,594.924988,596,591.900024,592.75,580.194824,3483560
05-01-2017,594.5,597.25,591.549988,593.099976,580.537415,3388192
06-01-2017,595.049988,599.200012,594.099976,596.825012,584.183472,2762630
09-01-2017,599.424988,602.075012,596.075012,597.599976,584.942078,2286898
10-01-2017,598.099976,608.400024,597.650024,607.174988,594.31427,2773058
11-01-2017,608.75,619.049988,607.75,617,603.931091,4671702
12-01-2017,617.5,621.849976,612.75,617.5,604.420593,1458158
13-01-2017,619.5,619.849976,614.299988,616.25,603.197083,1925206
16-01-2017,616.75,624.724976,616.400024,623.825012,610.611694,1882932
17-01-2017,623.5,626.200012,618.125,619.25,606.133484,1779806
18-01-2017,620.450012,628,620.424988,621.299988,608.140076,2306444
19-01-2017,622.450012,622.450012,617.5,618.150024,605.056885,1756206
20-01-2017,618,622.5,615,618.174988,605.081238,6971034
23-01-2017,618,625,617.900024,622.325012,609.143433,2396924
24-01-2017,625,635.75,624.625,633.775024,620.350891,5130932
25-01-2017,636.299988,647.799988,635.049988,645.299988,631.631714,7818492
27-01-2017,649.5,650,644,645.950012,632.268005,3426118
30-01-2017,646.474976,646.474976,640.275024,642.474976,628.866638,2659814
31-01-2017,641.200012,646.349976,638.5,643.325012,629.698608,3050520
01-02-2017,643.099976,655,640.25,652.849976,639.021851,5455332
02-02-2017,652.849976,652.849976,646.299988,649.349976,635.596008,2985818
03-02-2017,649.5,658,648.25,655.525024,641.640198,4002552
06-02-2017,656.150024,660,655.724976,657.049988,643.132874,2155110
07-02-2017,658,659,651.474976,653.575012,639.731445,1705960
08-02-2017,653.775024,659.349976,649.075012,652.825012,638.997375,2470480
09-02-2017,654.700012,659.950012,646.275024,648.825012,635.082153,2232688
10-02-2017,649.174988,654.375,649,651.799988,637.99408,1648368
13-02-2017,653.775024,657.5,649.599976,655.099976,641.224182,1397896
14-02-2017,657,657,652,655.549988,641.664612,1223030
15-02-2017,656,662,653.724976,661.099976,647.097107,3063470
16-02-2017,661.5,666.5,660.125,663.950012,649.88678,2521850
17-02-2017,722.5,727,680.224976,688.525024,673.941284,201129980
20-02-2017,680.599976,707.724976,679.575012,704.549988,689.62677,5283358
21-02-2017,703.025024,710.900024,698.700012,707.775024,692.783508,3130014
22-02-2017,707.5,709.400024,697.424988,699.575012,684.757141,2648388
23-02-2017,701.900024,710.674988,693.525024,697.150024,682.383545,17247490
27-02-2017,695.450012,699.174988,689.299988,696.799988,682.040955,2340688
28-02-2017,696.450012,698.125,692.25,695.049988,680.328064,1464004
01-03-2017,698.224976,698.25,693.200012,695.825012,681.086609,1740868
02-03-2017,697.275024,698,688.125,690.049988,675.433899,2300994
03-03-2017,692.25,692.25,684.5,688.5,673.916687,1246412
06-03-2017,688.400024,694.950012,686.549988,690.375,675.752075,1839562
07-03-2017,691.125,693.75,688.099976,693.099976,678.41925,1556438
08-03-2017,693.950012,699.599976,690.525024,696.099976,681.355774,1891072
09-03-2017,690.825012,699.349976,690.825012,697.099976,682.334534,1754658
10-03-2017,697.5,704,696.575012,700.049988,685.222107,2930352
14-03-2017,711.049988,712.075012,703.325012,705.349976,690.409851,3577510
15-03-2017,705.474976,710,705.275024,708.299988,693.297363,2135930
16-03-2017,709.049988,711.424988,706.825012,708.674988,693.664368,2490054
17-03-2017,709.275024,713.75,706.424988,712.924988,697.824402,1695232
20-03-2017,713.325012,719.924988,712.974976,718.049988,702.84082,4071172
21-03-2017,717,722.5,717,720.474976,705.214478,2778640
22-03-2017,713.849976,718.5,712.900024,715.450012,700.295898,2818272
23-03-2017,717.200012,717.5,711.450012,715.450012,700.295898,2461236
24-03-2017,716.5,717.224976,711,712.174988,697.09021,1905182
27-03-2017,712,712,702.025024,704.924988,689.993774,2932042
28-03-2017,709.150024,712.349976,706.549988,710.099976,695.059265,4030700
29-03-2017,710.400024,717.400024,710,714.299988,699.170288,4287886
30-03-2017,714,739.974976,712.525024,733.099976,717.572021,17160546
31-03-2017,726.900024,727,718.275024,721.275024,705.997559,4825696
03-04-2017,723,725.049988,713,716.599976,701.421509,2074526
05-04-2017,717.625,723.25,713.775024,716.174988,701.005554,2872040
06-04-2017,715.75,721.5,712.525024,719.25,704.015381,3062208
07-04-2017,715.525024,722.5,714.299988,719.424988,704.186707,2324180
10-04-2017,721.5,721.5,716.325012,717.075012,701.886597,1696938
11-04-2017,717,720.599976,715.75,719.75,704.504822,2178130
12-04-2017,719.5,724.974976,717.75,721.849976,706.560303,1782546
13-04-2017,721.5,724.450012,718.525024,720.150024,704.896362,2402118
17-04-2017,720.150024,721.900024,714.125,718.400024,703.183411,3568528
18-04-2017,720,727.5,719,723.650024,708.322205,1819430
19-04-2017,723.5,728.375,719,724.5,709.154236,2169072
20-04-2017,726.5,733.025024,726.474976,731.075012,715.589966,2890686
21-04-2017,733,749.5,726.650024,748.299988,732.450134,8629016
24-04-2017,749.049988,769.5,748.5,766.525024,750.289124,10103476
25-04-2017,767.525024,772.75,764.799988,768.525024,752.246765,4528890
26-04-2017,771.474976,776.5,734.224976,775.325012,758.902771,3897926
27-04-2017,773.049988,786.974976,773.049988,784.299988,767.6875,8090210
28-04-2017,779.950012,779.950012,768.549988,773.25,756.871643,2718864
02-05-2017,773.5,775.450012,765.174988,770.299988,753.98407,2003520
03-05-2017,777.125,777.125,769.674988,772.150024,755.794983,1253982
04-05-2017,769.625,771.450012,761.299988,767.400024,751.145569,2565514
05-05-2017,771.049988,771.450012,763.150024,766.099976,749.873108,1378948
08-05-2017,769,770,764.275024,767.400024,751.145569,1873626
09-05-2017,767.400024,772.799988,766.325012,767.875,751.610413,1672918
10-05-2017,770,777.5,768.525024,775.900024,759.465515,1171122
11-05-2017,775.5,780,770.5,773.200012,756.822754,1937872
12-05-2017,772.950012,778.450012,768.099976,775.825012,759.392151,3073802
15-05-2017,775,778.599976,771.125,776.700012,760.248596,1402390
16-05-2017,777.5,781,774.125,779.825012,763.307373,1795188
17-05-2017,779.400024,782.700012,775.75,778.575012,762.083923,1736236
18-05-2017,774.5,780.75,774.049988,778.549988,762.059326,1553640
19-05-2017,779.75,784.950012,772.625,780.625,764.090393,1427068
22-05-2017,782.549988,790,781.549988,788,771.309204,1430026
23-05-2017,790,791.775024,782.5,784.549988,767.93219,1540086
24-05-2017,784.525024,787.724976,781,783.375,766.782166,1733694
25-05-2017,783.549988,814.700012,783.549988,808.575012,791.448425,10045402
26-05-2017,803.325012,816,800.549988,813,795.779663,2721578
29-05-2017,809.900024,824,808.825012,815.950012,798.667236,2958170
30-05-2017,815,816.75,808.075012,814.525024,797.2724,2217092
31-05-2017,812.5,821.5,811.575012,818.099976,800.771606,2659456
01-06-2017,819.5,819.924988,810.275024,814.299988,797.052124,1679770
02-06-2017,817,823.049988,813.099976,817.125,799.817261,1606772
05-06-2017,816.849976,819.474976,812.5,817.775024,800.453552,1449950
06-06-2017,817.5,821.900024,815,819.474976,802.117493,2501316
